candidate_30k_count,candidate_50k_count,candidate_60k_count,candidate_75k_count,error,page_count,status,token_count,wallet,x_max_realized_lot_multiple_from_seed,x_token_mints
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5QFEVK1rLB58tqGahcUx2ctA25Mr31mSWmYVXnp74pk7,73.55425871423414,3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BKjeQtCDtvY6guikwyGYPbKqvGYnKgCXrRNah3mpdmMC,26.84539174025558,3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,DTztUCtUtjjiK82ntkPHtWv2sV9TM7edebkmWtFALkJV,390.5397403898394,3tXvLBVojpviB13khqqsV4f7uh51Gy8m5q39eXJCpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,14jhRJE8z9mFTjVrwxWc5CfNiVr1MtQd5LMFPXEYREXc,261.667481403384,41y7bEjuidUJTZJ7mbfqzKjNcBiecYvjnyPwCb2gpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5iMA9P6qUQ2qEihVXSoBXv5vy2j1dFQk4uURCMJ76Ps6,120.33415392017984,59nzDoRyJ1QcLcFYFs4GVdeZ4qUEb16T2KNuHPWMpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,E57iTTqeNTSuB12umCfEFQCLK4y9wfdr45W799Ft3ak2,252.3291958026494,59nzDoRyJ1QcLcFYFs4GVdeZ4qUEb16T2KNuHPWMpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,CG8qyvvLoJQiWKTdrd8isWy1ErjsBoEdbJJz6GLe8P2u,53.39851114852889,6M8sWsmxTdRaX8sMeHXKDrRe3sbAaGC3KyMgwvTSWfju
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,AvqQzqFMNvwfsjHashzWW6LvnCbkjRearKCi1KegU7Ed,386.7067258510056,7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,Ek6SAEMuQgS6whJnzbLjyNaovy9qYqkuoapXAsxeN3q9,469.85344280328223,7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,J4SPJtYY7ri5bRrWgEBDYCHtYBHUjVimLd9DQ8R35KoY,89.83246775352433,7Lbe787dJ4bxpPiEWLb9R9VnQsMiET6Gbacxedm3pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,4HjGze3GXy8aWzWeuR5hFZP6ezqRb3yhLbQULhefzQdN,9586.138933600409,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,Bx9TNm7ztJJsg3xfu7VPyangGv3tHH3U7NM7awPe4sLs,5256.960387042523,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,C3Jbms8BnhZAPRPG45f1kZv5phz4Xtv8SuPXSgwXQirn,1586.8760666444823,98uAmduqPmP6ruqvrnkmcAVeZAWF1oUVRn765Cybpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,22vL22PcYcoAVCwYN8iDW9VrFEYq93TCtr7a6avNVyjL,82.37528972109845,9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5vvraKXjuyGwY3FeTwVHX8DU7fvsPgqGfzP3x3ehssuU,192.20458916554657,9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,9yxmCNwZcHe63NucU9yvCt7b1ja3jwP9v4T3yFMkQ1Z9,75.85107650283675,9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,D9w1Gig2eZhKbgv4teC5kVHPcsekidy6MKcsYQKjoVqv,1560.7382677990863,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GJdUhqWa6QFX8X77GAvb8AXFdT8U1MhmpCJvthEZd8Jf,980.662163178117,A211pJ1J7CkXaYDQMWzFGqVrc8UK8A8fMoALq9dspump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,9h5tJhr9epXFtuyhUpYTiw7UxHK47MSdm96ni56jBkFa,148.64609873468908,AVF9F4C4j8b1Kh4BmNHqybDaHgnZpJ7W7yLvL7hUpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GztaFPwwhf9BcguJkRVDWyM75bni5558r2LB6EMd8UnS,155.32052893141557,AWSh5PLiH83Zj5es7PTcZT477EmFH85yCZe51Dt6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,4UYSuQMRTGmqzH62iE66QQ5KqYuCfRRWAJxE1myrBG42,27.90963212592052,BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,DLJXhzvtwn1eKYgR8tauZ3GzH7pu8J8cDAVs4BoNpESx,37.112389515293714,C7V47ci5u2Ak3VYb62a1obLTY74BLFxLB7d2NLKRpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,AQREi4dGVk9X4cuckX87pwnsrFtgdDSkfSoRfCaUtqYP,106.37797195685194,CCgH8T82ABC7Krg4bR4Jj2yotiDQdzk3yg6GLLUApump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BeQSxC4myeaLAURRdicnJrMC9U2RUVGq74hmQkPf49Zr,2830.2242666758693,CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,4x2QMXv9ByKWBSERiCwbymXwqFpRK1moxf7PFtTh5X9J,1643.0630291730654,Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,B5UYetbYJeU1mxJMTsUGrFgLzfSbZuhd4VCwcMDC7cbZ,70.1915309824884,Cmig6zQxBxiCqSU6Yp8ATYYQkhTm9cTru2qE3qkppump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5Uo8EqpyAkavxqnZdRPhv16cCX1PYwN4ZMkdPVWKPSvG,178.2813334993953,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BX6BKYBmGnM3tULUUnb2gSs8SyR6kKL96XEacuL9mYF7,182.62886096195584,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,HZu75FuLHugr5NY954rcj6Df1U8KPKpBkVgeeQkaXCjX,147.34341446146652,DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,37ruyJuC2vrpstBS8iT8txC7FirXEuEhv1MkpRM3ZVk3,1334.764557469366,DpxKNEi3XVeRByaGqYKvz2w6E2PhPgBAqdayLcQEpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,GiVdSdDgFz6pFQKG987uAHVGJiMCjcWHAY64ogjqMgda,1490.0948056294314,Dwwsv9JyCw3Zxufe7E4YQFX4q9Nf12YzTiPwQHaxpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,5ocNxNQUVrg2FMkjxZLr7ZEPP2mkLeDWKK5Hy6XZVKvD,33.330288570822525,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,DngUUi6RML83sNkgy393fZAh4oKxND8BxHiEg3LLxc1g,11180.2845878986,EMMiGudXs9cHBixn6PDohLo4vNvVhXwTfoBnApanpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,HZJ2M3J16pijiBSnMCHv7YvCE4Wexi4HjcgX36nHAKxw,55.525826532628095,F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,4nBNtRX6Q3NAhtcaXfV5R2okHr2Cd6iur7EDQvNedujV,4734.2783743456885,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,9vdwML1RzB3ZY9JxnNohiYqy2nMh7N7H61mM4daDV5Rm,7033.335113955853,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,BrGbQevPBfWUDqewdYqTFERpJ9mzkromDPnvJNUZpvpz,571.5684625949565,GnFMf6JVRhAqPbA9r8yW16xycynKNkXfbaYbusLEpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,8PzVLdD8nyVRcDvn2L5iFRJekos765azZBG611HKAP2p,1406.3226699210006,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,AoDXK84dUP817SpL9PepmGfd4nbtYVNPpZRhFtYBPhs5,328.8396731386269,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,FToju18rTZXHWqsK84a9hAmanEtbHa3mkK8hFjnoF9VS,1458.5691021691414,HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,82SYuHsMcyBm9WtkNSVD5UFdzZSqiMpW9LAVzYywxFxU,386.3796204236909,HkBWJJiaUW5Kod4HpHWZiGD9PQVipmMiPDgiRPcNpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,3sT9jr7HWK6YWPmU9giDea4mhp4mLXvzLP9QkxSGKyHz,186.59221628231137,HxYvKPgKLCHT7ZLVZrjJNTW91wVSQFmwyjnm2Psdpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,7fE176RF3bLdiHJpmaopNGbq1KaCpkBQTxJtgK99cBMJ,75.64058550656218,Y47Svo5kZJxdEgTvCwM2LDv8twbQHTKtfLr3CJyLFy9
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,21ZX8SgC8SvzTjequqTRKfmTWpxG6ja8yhLzsQ964gDJ,207.98752697759764,fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,82WNyEhjA4F8DQhov48h3hC2TYWqSpr44unfaMSXGtMW,855.3946565026564,fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,3JBJpUqEzy4LYNz7oR2JJ8BYqgwSVWrUTPXMBzfxAXUY,157.1873609957481,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,6fzuq6FWXgNznL22iM45xNqMB1x5XW9Le2WF1zuiSNfQ,702.6961282224106,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,9f9ENvv3gRf9oCjeoHHaX2549bT8CgzweRrdqtiJhAhB,596.1953179306438,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
0,0,0,0,"/wallet/v2/pnl/details: HTTP 400; {""success"": false, ""message"": ""Compute units usage limit exceeded""}",0,incomplete_error,0,E5eQ45Z4FcYj4QDszvGmjwYGCuj6KeBMPgcDqQmcn2aZ,606.4925012338482,iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump
