token_mint,token_symbol,token_name,token_source_class,token_corrected_ath_mc_usd,token_supply_used,wallet,query_sources,tier,avg_cost_usd,avg_sold_usd,avg_entry_market_cap_usd,direct_sale_price_multiple,history_bought_cost_usd,history_sold_income_usd,aggregate_sold_to_bought_multiple,direct_sale_income_minus_total_buys_usd,gmgn_realized_profit_usd,history_transfer_out_income_usd,is_suspicious,transfer_in,buy_tx_count,sell_tx_count,start_holding_at,end_holding_at,needs_exact_chain_verification,reason,api_status,api_pages,api_raw_item_count,parsed_target_swap_event_count,moralis_buy_event_count,moralis_sell_event_count,first_actual_buy_timestamp,first_actual_buy_transaction_hash,first_actual_buy_market_cap_usd,minimum_actual_buy_market_cap_usd,eligible_sub_50k_buy_count,fifo_allocation_count,passing_fifo_allocation_count,max_realized_lot_multiple,eligible_lots_matched_cost_usd,eligible_lots_matched_sale_income_usd,eligible_lots_realized_profit_usd,eligible_lots_aggregate_realized_multiple,passing_allocations_sale_income_usd,passing_allocations_realized_profit_usd,unmatched_sell_token_amount,remaining_bought_token_amount,strict_direct_swap_pass,transfer_contamination_signal,strict_clean_pass,cluster_trace_required,cluster_trace_priority,verification_rule
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,intersection,10352153.4070237,999907217,5iFfTSQoq4mX6atbE7L6TVjvsczzppbsVqG6SCPqMMkt,all_profit,A,1.07629734359381e-05,0.0055895993298607,10761.9748149737,519.335977472248,17.10707835504,8884.32125920904,519.335977472248,8867.214180854,8866.99253947899,0.0,False,False,1,10,1773467102.0,1773592160.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,11,11,1,10,2026-03-14T05:45:02Z,QxpbtcXvwam9nn6Nk5JLHFQNpir3pa1H3Fu8cSoyQED8XuBYUTLrK8VBCkmaUU9pDMtfhif1sGStnFDfrwCq8gA,10760.55314595865,10760.55314595865,1,10,10,577.5794998314292,17.104818490688494,8888.33225472079,8871.227436230101,519.6390864690796,8888.33225472079,8871.227436230103,0.0,2.9103830456733704e-11,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,intersection,10352153.4070237,999907217,8CuELdfonTwGA2aQ1FvUbTJ4wyocDVAPAmFuC8rwMBui,all_profit,A,3.62243409506216e-05,0.005586182267254,36220.9799475952,154.2107356727,85.853321928,13239.503934462,154.2107356727,13153.650612534,13152.58401191604,0.0,False,False,1,14,1773467609.0,1773592491.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,15,15,1,14,2026-03-14T05:53:29Z,4nG8PckZMiN3FtgGivChEgMDgku4DTDrhF2i5qvB3ednhhLbtLT8iCe6XyxbXqRis8j3mNaDZ8qyY9JxfeUqKXke,36708.00324107432,36708.00324107432,1,14,14,177.47115865261637,87.0076962067189,13253.750459904437,13166.742763697715,152.32848400462484,13253.750459904437,13166.74276369772,1.4551915228366852e-10,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,intersection,10352153.4070237,999907217,AgXJrv7yPR9bGeKSDBHEPbSQ7CRbqxgCJybK1DX8hhGU,all_profit,A,4.64820579035532e-05,0.0061713283535284,46477.7451587748,132.767967509819,75.10095132786,9971.00066585383,132.767967509819,9895.89971452597,9895.14306380262,0.0,False,False,1,8,1773467399.0,1773591914.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,9,9,1,8,2026-03-14T05:49:59Z,2Tp1UgYQPra4CVM91CwkJgMApHMdHARBNiSjGABAQwcrW5AX94MEfYYMtRfiazP8Ee1HxRKbogBDGzfERPYXsn67,45177.42944264167,45177.42944264167,1,8,8,147.05274864492242,72.99983934459662,9972.72551217436,9899.725672829763,136.61297890119988,9972.72551217436,9899.725672829763,0.0,8.731149137020111e-11,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,intersection,10352153.4070237,999907217,EvSL2HptGuALe5z4ZaCS6mXE7ss4vZjxF5ZNkQDSFvR7,all_profit,A,1.5247498793078e-05,0.0053774241815748,15246.0840843975,352.675822739927,94.88411404142,33463.3329845069,352.675822739927,33368.4488704655,33367.47789815687,0.0,False,False,2,42,1773467113.0,1773606801.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,44,44,2,42,2026-03-14T05:45:13Z,ja2VWaenDoedghH27Jz62p2Zi4jW2hA8f66EFM6NqYB76PQfdJTtJXuD8xoQAZqnspMbmuqgpR91QSqQYgBcTWL,11691.322764207713,11691.322764207713,1,43,41,636.1135618800853,72.72922818230032,33506.01332521783,33433.284097035525,460.6952962739125,33482.16343140209,33412.57846439008,3.0149749363772566e-10,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
2akXpuyFXAVN5YofZpZMfBp2Vxognpmv9NooBMuHpump,ELON,Elon Coin,intersection,17422153.2051049,999718725,8nxfi8VY6cT7mD4VBEJoLg1kFzRg2gQPv3oGbVLxv7Wx,all_profit,A,1.74737058357267e-05,0.004065794715733,17468.7909191178,232.680734925738,587.6,136723.199842363,232.680734925738,136135.599842363,134722.34548010695,0.0,False,False,1,157,1769727806.0,1769757048.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,2,158,158,1,157,2026-01-29T23:03:26Z,5ZsXQB6d5kECKqq2tB9uATXwYyNjuqgLg91eMyewmjGvoFcYnRYaEAK8e23nLikPNZRNZWZpbWtEzPNV6tKn2fYk,17437.952664304656,17437.952664304656,1,157,149,498.8791794983719,586.5626895981479,136987.74457644916,136401.181886851,233.54322906269232,132938.36947204202,132549.2317995307,1.3387762010097504e-08,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
2tXpgu2DLTsPUf9zFmuZmA4xrYxXKBTpVq9wAM7hzs9y,HANTA,Hantavirus,intersection,18070219.8530772,999673705,9kSJtmTVJTYq7k2Vn2VPC1dK7adPwpchbnkFj3p9qPcy,all_profit,A,1.09255192504999e-05,0.0008884018893718,10921.9543081961,81.3143859804405,147.98411552001,11950.2652792218,80.753702768902,11802.2811637017,11675.437043584216,0.0,False,False,1,20,1777862814.0,1778154798.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,14,14,1,13,2026-05-04T02:46:54Z,39EqxXRjqmNDXCmqfzkmK4ryzyWC8GVb1hm9ShuAvS5fMCFVTiNdBGccnqpmrABeyVYyzHdHw34acN9K7CGFW2ds,11012.836873695169,11012.836873695169,1,13,9,157.82518572978884,127.26609539196478,4749.977677563948,4622.711582171984,37.32319800442191,3676.5954019468873,3630.558496911619,0.0,1992424.617818999,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
2vtuXdpMKHx8CsdeU1y2rr3tfyhPD51B2t5WTbUUpump,RAGE,RAGE,intersection,15638077.1962767,992453330,GKqtLVnFAUoak92oMwvCJo3FRJKAfcL7SgaMPfN8Cx16,all_profit,A,1.05793959830552e-05,0.0051126325391573,10499.5567727717,483.263179424057,92.14761551796,44531.549651555,483.263179424057,44439.402036037,44438.22208258106,0.0,False,False,2,43,1774866205.0,1774890153.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,45,45,2,43,2026-03-30T10:23:25Z,2Jp12yRcNX9dteUv6xND59Zt1Y9ik7W5FMtqMkdBJ6c865n4YL2mZntLuZr7PRsctm3zhCj9yWh38ERaQXL2eYTF,10604.631948851413,10207.081065649249,2,44,44,558.98390308624,91.92832158383304,44529.01333234913,44437.0850107653,484.388407893876,44529.01333234913,44437.0850107653,0.0,1.800799509510398e-10,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump,WORLDCUP,World Cup Coin,intersection,12406040.3349127,999790979,FjNb1argW87kFznUueNTiVqF6n1WJDC8jftoncFSeJys,all_profit,A,1.86223534538454e-05,0.0014546489012484,18618.4609909042,78.1130540161694,342.83175390678,26779.6353113784,78.1130540161694,26436.8035574716,26430.98293975888,0.0,False,False,8,30,1778531590.0,1778615278.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,33,33,3,30,2026-05-11T20:33:10Z,5VdEdSXnJPgf2RMhEwAtHJu7dD3nFHr7aiyLiRbEkU6zh6HxdthzwKGd6gcN2dFfGtsYGtRgyXNTUDQ5Vf3BzuLd,27587.50064133068,26981.41676442092,3,11,11,66.0790358153551,143.61275144544516,7688.828719742716,7545.215968297271,53.53862134354767,7688.828719742716,7545.215968297271,13530898.805644996,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump,WORLDCUP,World Cup Coin,intersection,12406040.3349127,999790979,JAMiGsEJYL72eBrRxa3xdPMkMVWQLQQAnwG9mXnheNE,all_profit,A,1.60873882283712e-05,0.0004569868804564,16084.0256263963,28.4065302564486,361.34024608554,10189.6688932648,28.1996511699188,9828.3286471793,10090.87743000556,266.9281361784109,False,False,3,25,1778706138.0,1778706142.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,26,26,1,25,2026-05-11T20:24:07Z,5ZSeFNySyLkbTPhKMTJUa5VpacBv3KYpdM36NRLvpaFjQW6syLgfvqZvehSYt6MsGnCV2mJ8Dt5Zb4ZTRJwobtWU,4014.808936579483,4014.808936579483,1,25,24,305.16356950164544,89.53895227869498,10166.053850592436,10076.51489831374,113.53777983631107,9845.850986525948,9778.700939550548,0.0,4150.994629003399,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump,YETZY,YETZY,intersection,19230084.581046,999892190,5EU3WxZYkN1UvXV5TuNh2QdX2L5nVyZHCWi6cM8oGEjV,all_profit,A,1.39710840615023e-05,0.0010119753861386,13969.5778389297,72.4335621834193,47.57984118006,3446.37738479309,72.4335621834193,3398.79754361303,3398.14539912182,0.0,False,False,1,1,1780799362.0,1780803161.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,2,2,1,1,2026-06-07T02:29:22Z,5rL5rE4hMSCGFsv8FV7rwsiM5hsfWgsAsbewMsDbGmiuDDJDVfiD58qhB8DpaSDRBsMQ3K7twX5k8dXkZtvBRHiw,13970.73420297328,13970.73420297328,1,1,1,72.63200066055366,47.58377971121508,3456.105119416613,3408.5213397053985,72.63200066055366,3456.105119416613,3408.5213397053985,0.0,0.0,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump,YETZY,YETZY,intersection,19230084.581046,999892190,8GCfpN4jR9VjufKxcKmU1Y56upCzw2wJTS6c71pp2mRU,all_profit,A,7.65855806923747e-06,0.000272241596771,7657.73240009203,35.5473699239256,252.29684760969,8968.48937262193,35.5473699239256,8716.19252501224,8712.5170205766,0.0,False,False,3,15,1780799326.0,1780803988.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,18,18,3,15,2026-06-07T02:28:46Z,2XjfdAnZCKpDZ46dpvfa96jHFbQGnYz1sKKg7ksdquwGt42asB6W2TjA4RnYosTen7TCVejpMRHE1A54WBKGYgxD,6667.810006850875,6667.810006850875,3,17,4,70.47698727893453,272.8012374914042,8949.944441791326,8677.143204299922,32.807565405832634,5929.584613900926,5830.669907540175,9.313225746154783e-10,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump,YETZY,YETZY,intersection,19230084.581046,999892190,FDMssDbA5XcxpBV5gv7JXgP3TAiTNLv3ynJiCC6dWijH,all_profit,A,4.99640178896698e-06,0.0001923612550923,4995.86312689012,38.49995721263,159.33376260753,6134.34304291725,38.49995721263,5975.00928030972,5972.60992135171,0.0,False,False,1,13,1780799335.0,1780801460.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,14,14,1,13,2026-06-07T02:28:55Z,QnHAmPkpCAT1ZCrHi2SMfBzMV5dC9f7HVERCXxRbfTPyzoGR9HybPotCegkM22bsVKaRtn1UdctUpJfMo49T1AE,5064.195859378925,5064.195859378925,1,13,5,91.5318560107053,161.51310801795424,6125.3465063086105,5963.833398290656,37.92476401127579,3949.744172823212,3885.642351235649,0.0,0.0,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump,YETZY,YETZY,intersection,19230084.581046,999892190,HnPGo9ZNvfVoRoqd5T2tCGkuoQNtE6vKmLR3viyMCD7V,all_profit,A,1.68068589066356e-05,0.0004538229608388,16805.0469591769,27.0022473181886,97.17693142246,2623.99553589192,27.0022473181886,2526.81860446946,2525.53775615444,0.0,False,False,1,2,1780799367.0,1780906072.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,3,3,1,2,2026-06-07T02:29:27Z,32zJKR91F9WbcFvwZRHp3jLXqGi7mtfHYUofAxkRLDAsM9cVRnArQ6bQc1kAJ4gT9V59CCWyKsgxWRGNtTbin6VZ,16803.80788698505,16803.80788698505,1,2,1,53.79438138847964,97.16976635867236,2623.6594231964787,2526.4896568378063,27.00077937320592,2613.5937354634875,2565.00885228416,0.0,0.0,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
3LYm92Zt2yYQMe82QzwBw3rmBBVsGxyS4B8DXJ5Qpump,PandaCock,PandaCock,intersection,23854474.6528727,999943144,AQBBT58MUo48pm1UEtM9kq8zg6rTkHPtbQFMx9dqDLgJ,all_profit|sniper_profit,B,1.10747237778106e-05,0.0010123938796856,11074.0941133154,91.4148199085627,6121.31450428904,5172.98246292668,0.845077059723383,-948.332041362361,1008009.0294357784,1009033.9427743866,False,False,1,13,1770847727.0,1770912222.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,14,14,1,13,2026-02-11T22:08:47Z,43VRuNPabiqf4Z9P3QFRxJp5ju3zirVcf2eshgkvjvuVZWWr8KFB6BvCiPDJSYNMT7Uf2BZ9QxkuiYxGTZJhjsLA,10194.436604342964,10194.436604342964,1,13,12,1539.7960067338531,52.09300583503365,5124.653774507837,5072.560768672803,98.37508303391851,5112.444506086911,5094.39931574674,0.0,547618759.5311071,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
3tXvLBVojpviB13khqqsV4f7uh51Gy8m5q39eXJCpump,ZEN,ZEN,intersection,16938573.2012852,948583996,CVACnxuPisY2CvUAz5ty1vJeZ878RvMcrrBdorLAXZwY,all_profit,A,3.12592311878277e-05,0.0121051689992654,29652.0064320375,387.251014797162,278.77845959628,107957.241382249,387.251014797162,107678.462922653,107674.80264977076,0.0,True,False,2,351,1774977777.0,1775059006.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,4,352,352,2,350,2026-03-31T17:22:57Z,2nvhio96qVUJm36qB98CeP8XBQtigYDekqWac7j84fXVodvcjmjVowrpPjXnsXu9wyDWr9hBPARaMjRbeMuzAdTb,20644.70526398948,20644.70526398948,2,351,351,616.3147547751128,286.82174038957373,107774.79618885135,107487.97444846178,375.7553246921484,107774.79618885135,107487.97444846175,0.0,24999.99999999971,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
3xQPNZ3RrBvGrrgZEqaKFueeQ8FBpFKPTFe8bwVkpump,CrypTox,CryptoX,intersection,10825172.7197427,999994062,ENzWHyZippFomS2RCmbhiUwfJ61hXazjeyGwsb2XZ2dr,all_profit,B,7.62828302234892e-06,0.0010373444298179,7628.23772560434,135.986620682378,689.39505712833,1474.17425408583,2.13835918729457,784.7791969575,457020.8149487077,456239.9885886471,False,False,12,3,1770544520.0,1770568728.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,16,16,13,3,2026-02-08T09:55:20Z,vWJSnA43mZ8Tf5sHD6NFSg28wMCo5RNy3LiUhsHuF9KreaDE7Q5A4KcFFwCKtrzq7G3GuEjSxwdLyytPs4uxi5d,12111.43100908862,12111.43100908862,2,3,2,470.6861417572525,17.211704502703984,1476.8405074074085,1459.6288029047043,85.80443076834106,1467.184945511773,1463.8180311764872,0.0,170441646.556558,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
57gXi7ZmsgkoXiPeg7CAN5oLmKBem8XWJknJUpHypump,CAMA,OFFICIAL CAMAVINGA TOKEN,intersection,461931374.546961,999988623,EqkXfsFqQRiCmdfb4ECi2yqRFRdYegSCTUKfEYhbVGAw,all_profit,A,3.44706804765076e-06,0.0355114970760215,3447.02883035758,10301.9425741314,303.6054723663,66422.8827441131,218.780255264878,66119.2772717468,2291404.190952013,2225288.6470679147,False,False,2,2,1772997936.0,1772998468.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,5,5,3,2,2026-03-08T18:31:26Z,5uHxxgLqHjJpMNj3CnToWf3X7XTCTwixKP8Z1qGa88mUTsbZ9GkhUhPe4xjW1YsPMERihnfkzVxBTTCETmPwXjFh,11081.293003919158,11081.293003919158,2,2,1,12618.225607589133,20.727366081725663,261030.2603788605,261009.5330127788,12593.508473273818,261030.25224267607,261009.56547891384,0.0,178158834.13847297,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump,RKC,Red Kitten Crew,intersection,11562132.0175334,954862809,AjTSCKDiowibfyKdRyyLB1nrGnrAMSFvXHnZzTyv8rNP,all_profit,A,7.09030310166526e-06,0.0011968113775261,6770.26673631751,168.795516970925,256.9412449971,43370.5302804385,168.795516970925,43113.5890354414,43098.75990849552,0.0,False,False,1,146,1778533793.0,1778534209.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,2,147,147,1,146,2026-05-11T21:09:53Z,4R4UwrzGw2RodP3Yo1QLu15q2RauETGasuxkBNrMKYGCbKPVZzEt8JHZaVcQF9pYEFgdvti1xcpnYaKNWazf2aZv,6409.231311210238,6409.231311210238,1,146,146,323.2737161444662,243.23943748669512,43935.88772278617,43692.648285299474,180.62814228136588,43935.88772278617,43692.64828529947,1.4901161193847656e-08,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump,RKC,Red Kitten Crew,intersection,11562132.0175334,954862809,CsZGEixjcanJ47QY5sX4s6fRkrxNMDSUZfJqTURbGkWS,all_profit,A,4.43014532087391e-06,0.0009604296038939,4230.18100536786,216.794153313358,271.39280726394,58836.3738661214,216.794153313358,58564.9810588574,58551.81752156655,0.0,False,False,1,107,1778533792.0,1778534124.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,2,108,108,1,107,2026-05-11T21:09:52Z,3N2Yj2epofVUx3pj3Nt6u71krsRW9wNYVh7CUJaKrrdiYup7a7i4UZXVUpJU2NgcY8ozMx24g6zyCqGVVkzNyz82,4231.205569227976,4231.205569227976,1,107,107,332.37717661860955,271.45853950137,59759.15990016391,59487.70136066254,220.1410204664507,59759.15990016391,59487.70136066255,5.3551048040390015e-09,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
7wjqrmM5yQC4YgjTnTyuj8cGDkUwxhq6nsDN9zH7pump,OBEY,Obey Alliance,intersection,49587513.385777,999997003,Dr4Rwx8iADYJkpjQz64pEU5bzN3D2rDjUaHG8hVBhNE7,all_profit|sniper_profit,B,6.67719682207896e-06,0.0007650843767225,6677.17681052008,114.581672086206,1669.29920551974,2384.9917115004,1.42873830144658,715.69250598066,9377717.13612457,9377022.344104689,False,False,1,1,1770162741.0,1770162833.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,2,2,1,1,2026-02-03T23:52:21Z,5iM6bX2PnwdNgVoUiWsxkA2dPSXthM85BfLBDFMymAcx9XEGdonBPaWUhUhD3DPJTBvuCbC7uDVeR2KvDZTki46e,16671.22382395846,16671.22382395846,1,1,1,45.95042714262209,51.96923504608031,2388.008548642716,2336.039313596635,45.95042714262209,2388.008548642716,2336.039313596635,0.0,246882707.60185,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
8H9RDAUyYNMr6Y6nsBb8bBV45XnpW9VQfCKFbyfhpump,BEAR,Nietzschean Bear,intersection,10104520.4741564,999855578,GGKAD9RPwHXxVtmVnaP3c1TbPL7fF9idswwdnNrB6DdL,all_profit,B,1.46359008285467e-05,0.0010229029661881,14633.7870824772,69.889990248703,1147.60344142223,5888.54176813488,5.13116426423154,4740.93832671265,86840.12817929994,82105.09098153123,False,False,21,8,1770717325.0,1770746990.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,30,30,22,8,2026-02-10T09:55:25Z,476Jb7YoiQJ1Jfd6PHmh188VkPFiXTQ4WnjPafNyBpiBkcmpZQfF3sftyqGck4z8a3MYTyDJwAjFrRM2BaxrEFnX,11322.545002864075,11322.545002864075,2,8,7,471.6146422837704,65.1898683006327,5730.664478921065,5665.474610620432,87.90728725656048,5645.060429242865,5613.300766378557,0.0,143235805.08656698,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
98uAmduqPmP6ruqvrnkmcAVeZAWF1oUVRn765Cybpump,Animals,Political Animals,intersection,17749351.0239336,999955720,4PbaHq4QzeGT4vsZ7F14oyLPhoaztaP2T6c85D8gQ2eb,all_profit,B,2.12031252042585e-05,0.0012661311820877,21202.1863298744,59.7143661554901,1797.23171495723,1458.85193507285,0.811721673355607,-338.37977988438,177468.31353831838,177813.71025143308,False,False,28,4,1770835676.0,1770897032.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,33,33,29,4,2026-02-11T18:47:56Z,4attdhFsBSTkb745sZicQ8vqbkiwTzdzMTjTakQ4kjAbniiHb27McHTfQZksV49sLedgFFvVUH3HjHRAinRfZLUa,9876.999112857411,9876.999112857411,2,4,3,1363.1786128380472,11.380903917892072,1458.935257506425,1447.5543535885329,128.19150992152856,1404.446611387859,1402.5067913534012,0.0,128056715.97011,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
9GvG3vfbewcP1xnwTYS8sKe6V12JBg8SG2waVExxpump,POPE,Catholics Principles Index,intersection,15110759.3373692,999995059,H6RwA4rHF6EHbFMRSUWpjptMntM1iDUqzHdK5gBvSQPn,all_profit,B,1.21457598841513e-05,0.007943508936094,12145.6998719517,654.014982336291,6443.71049109933,71298.7353755746,11.0648570375809,64855.0248844752,4150601.124629383,4085826.948850146,False,False,1,1,1771057222.0,1771066046.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,3,3,1,2,2026-02-14T08:20:22Z,3cSPjSwJzcjfPNn5knCdWxCEPkiUAMqV83xLJwRzyCn7dm4aTxstsL7TmWdBqzTPJE4YHKLHt8nAeJ9dKEUGpwTj,11118.186288203116,11118.186288203116,1,2,2,646.502703876119,122.20081084525948,79003.1546273144,78880.95381646915,646.5027038761189,79003.1546273144,78880.95381646915,0.0,519540667.884626,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,intersection,32441266.1360816,996041783,3mqBcHc3TPC2bZAdMBEYLGqxvMa2KmoVJtVuEQCvHfRL,all_profit,A,1.45653108151185e-05,0.0131138048899649,14507.6581542398,900.345008522098,207.723385779,187022.713539433,900.345008522098,186814.990153654,186812.1004831252,0.0,True,False,1,243,1772701665.0,1772735240.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,3,244,244,1,243,2026-03-05T09:07:45Z,3VUwxh1gtS1pe1Lrr6bGgVAY9tHpKoSWwVW4cUUPj5mdBnxSv7knXN2D1R4fUnbqSuPGXXX7R5T7v5qpNfzwi3iE,14545.07735005197,14545.07735005197,1,243,243,1665.4280495807852,208.25916088236875,187092.36348995383,186884.1043290715,898.3631869890681,187092.36348995383,186884.10432907147,8.149072527885436e-10,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,intersection,32441266.1360816,996041783,9Tee3dgA4agNnvVATUhakWzngwYrGzQWrxyafGGKpYi7,all_profit,A,1.35504947486776e-05,0.0011423374678186,13496.858950005,84.302270065091,217.63484895735,18347.1118123778,84.302270065091,18129.4769634205,18126.7256758813,0.0,True,False,1,33,1772701687.0,1772705184.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,34,34,1,33,2026-03-05T09:08:07Z,53c8hbiGGzMKx4mV6DDSkgMUZ4A3qrfz6pevW74RkCaiTF6GqEQPVCuF98hLkTSLAUzPhUMAWqdn2cSghSPEzFBU,13521.147660414736,13521.147660414736,1,33,33,91.77402730876535,218.02650081064183,18379.43643307119,18161.409932260547,84.29909375573527,18379.43643307119,18161.409932260547,6.984919309616089e-10,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
