token_mint,token_symbol,token_name,token_supply_used,wallet,tier,api_status,strict_direct_swap_pass,strict_clean_pass,transfer_contamination_signal,cluster_trace_priority,minimum_actual_buy_market_cap_usd,max_realized_lot_multiple,passing_allocations_realized_profit_usd,history_transfer_out_income_usd,transfer_in
3LYm92Zt2yYQMe82QzwBw3rmBBVsGxyS4B8DXJ5Qpump,PandaCock,PandaCock,999943144,AQBBT58MUo48pm1UEtM9kq8zg6rTkHPtbQFMx9dqDLgJ,B,ok,True,False,True,HIGH,10194.436604342964,1539.7960067338531,5094.39931574674,1009033.9427743866,False
3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump,BULL,Bull,999917189,6UcjBBeLr9taPLqw5hQk99JdyAVhKYxs6n2iQWPrqp4E,A,ok,False,False,True,HIGH,41636.02706560824,7.513160250425572,0.0,0.0,False
3tXvLBVojpviB13khqqsV4f7uh51Gy8m5q39eXJCpump,ZEN,ZEN,948583996,CVACnxuPisY2CvUAz5ty1vJeZ878RvMcrrBdorLAXZwY,A,ok,True,True,False,MEDIUM,20644.70526398948,616.3147547751128,107487.97444846175,0.0,False
3xQPNZ3RrBvGrrgZEqaKFueeQ8FBpFKPTFe8bwVkpump,CrypTox,CryptoX,999994062,ENzWHyZippFomS2RCmbhiUwfJ61hXazjeyGwsb2XZ2dr,B,ok,True,False,True,HIGH,12111.43100908862,470.6861417572525,1463.8180311764872,456239.9885886471,False
412Mt39zGsGzWgEDQRyvUUiiNc6GAq1qhczP8mRxpump,BALL,ball,1999918978,HAHUNQQmDPGd38ajmSvPRjGLA2QfEQUrGeCFZnYRCWR2,A,ok,False,False,True,HIGH,,,0.0,0.0,False
41y7bEjuidUJTZJ7mbfqzKjNcBiecYvjnyPwCb2gpump,OCCAM,Occam,999999333,2BMFeVBcEYu1MsmFR4KHcKBDFJskCPVB1ZFBx6cP3uKS,B,ok,False,False,True,HIGH,,,0.0,1553698.355377434,False
4MrsXQzaosYNyFd4wKDvgnC5xRtRqgXRrijFTGj9pump,NORMIE,Normie,999987735,yHCxHBEaJW5tbndqC8JciSThr7U1cqLpdcsvHcx6PRe,B,ok,False,False,True,HIGH,,,0.0,292729.9069284768,False
4ko5tSr5o3H4v1sFtjTSd9MPUW7yx5AFCpkNPoL6pump,febu,febu,994196811,2SyCkFh4Vo92it9nzyzzuL6a81vPT3ZsySWbb6RusQDQ,A,ok,False,False,True,HIGH,4796.750750917983,9.85201457418312,0.0,0.0,False
4ko5tSr5o3H4v1sFtjTSd9MPUW7yx5AFCpkNPoL6pump,febu,febu,994196811,FUspPPn7mZGj1d8wsVGXp8VQXAKpRfmS9SAFuGzQmfsB,A,ok,False,False,True,HIGH,,,0.0,0.0,False
4rByu1y4Q63pt4SJfrRaWb4t5d8EjYDNYoQ6Z1mypump,Nazgul,The Google Runner,999330718,eEGYRgWarTfBmWrGkHBWKezdgjKif4yoEzaVMVYnsVD,A,ok,False,False,True,HIGH,,,0.0,108024.2905349267,False
53XyyoqydZ1f4Bbuu3teQPVBsxevZLCLxpg4KbHzpump,TST,TST,1999900626,5qMVRKu3syYCRzmFvTnzY4tD4XwPNt7PJwrNKhr9RAmd,A,ok,False,False,True,HIGH,,,0.0,0.0,False
57gXi7ZmsgkoXiPeg7CAN5oLmKBem8XWJknJUpHypump,CAMA,OFFICIAL CAMAVINGA TOKEN,999988623,EqkXfsFqQRiCmdfb4ECi2yqRFRdYegSCTUKfEYhbVGAw,A,ok,True,False,True,HIGH,11081.293003919158,12618.225607589133,261009.56547891384,2225288.6470679147,False
59nzDoRyJ1QcLcFYFs4GVdeZ4qUEb16T2KNuHPWMpump,UNTIL,Until,997096663,E3zwXFNCVB3uckc6NoVqCEP7Nom87bHU3xmhe1LbKu39,C,ok,False,False,True,HIGH,45478.81376787312,17.090168565970334,0.0,0.0,True
5jcVVTxLVvHoemZXundd2tA7bUmQjFNR6na5p7xCpump,PvP,The PvP of social media,999999199,5tra33amvzXwnnzgwtaYEofWJifwyRc5WcVGxKqtNkiy,B,ok,False,False,True,HIGH,,,0.0,0.0,False
5qF61qfmLvRPvAWiGN88zt7B6qpL1ephHuCD6JHtpump,Trumpler,Adolf Trumpler,999986684,H4o71kaAkimhYp9fKeKS3e2SKGzi8USoRWxqz9T92G1u,B,ok,False,False,True,HIGH,6243236.047715594,,0.0,552120.6062230852,False
6AVAUKa9uxQpruHZUinFECpXEh1usRVtzQWK8N2wpump,SCAM,Scam Altman,999834603,FuUKYBncpU3BSJ43hgKigKhzYrigWUEja3n69gzNTxeP,A,ok,False,False,False,HIGH,,,0.0,0.0,False
6M8sWsmxTdRaX8sMeHXKDrRe3sbAaGC3KyMgwvTSWfju,Tsuncoin,Tsundere Coin,999024275,6QRdkwTSk9Kop6VdqSkSPah7a3HfqKHU5DD4BqMFCUQP,C,ok,False,False,True,HIGH,24465.97928148004,2.4512038745081925,0.0,131.37904419130027,True
6baGyq4HLbUn93MQUGFqBktpXP8BRjpoxSsAap4ppump,LEVI,The White Bull,999979253,67a8q8NVthic7Hk25QYN4AKLMd6eDi1N4GxmpCDPMR2o,A,ok,False,False,True,HIGH,,,0.0,1890.681653601298,False
6baGyq4HLbUn93MQUGFqBktpXP8BRjpoxSsAap4ppump,LEVI,The White Bull,999979253,EiARpY3ySYhBUxhVpDENLDobn56azHPEZeP6ExdNk4TQ,A,ok,False,False,True,HIGH,,,0.0,8043.995126757255,False
6bo24bcyFELFKJJKSvNrWPHqWYxJi48PrwQ3R1fmpump,Wcoin,chasing that w ,1999593183,6sZhay1ZKn9x1v4izaGfvkFNxgkMXwU25T1efMi6Kzx2,B,ok,False,False,True,HIGH,,,0.0,521356.9066654568,False
6bo24bcyFELFKJJKSvNrWPHqWYxJi48PrwQ3R1fmpump,Wcoin,chasing that w ,1999593183,GYsd23nwig58TWiDfNrCL1VBHtZ9mKWqv5R34Rjtb1VA,B,ok,False,False,True,HIGH,,,0.0,59841.49570446442,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,4f4ghScTh5HBaP8jpYgUYYBQvpgcLFrbC4UMVQ1if1cZ,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,6cfU6xMKwirj6XGFs24tS28poDi6qpU4aF32LczsoBEX,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,B3Lc37LeuZwm8BNTekEcWDWefGF3xJijot8V8CXqAA6Y,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,DPz7YLv6kHyu2pKoPSQWh2HAwZryktZ6KRuQMCnpuhxa,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,GRUdzfzZSLtQD83nEXWf1WgmLjSpRda5DcV9U4DbHShY,A,ok,False,False,True,HIGH,,,0.0,0.0,False
79LLffL1RZBiRJ1msLjfp59Mi6T9RVArvqizEf2Dpump,Prettigood,How’s ICE,999991748,9DByz89oQGfEb1QmtKcZb2Ry7ic9L1NeQ7Rc4xj2EqgK,B,ok,False,False,True,HIGH,144780.02910269488,,0.0,673525.8360438788,False
7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump,RKC,Red Kitten Crew,954862809,AjTSCKDiowibfyKdRyyLB1nrGnrAMSFvXHnZzTyv8rNP,A,ok,True,False,True,HIGH,6409.231311210238,323.2737161444662,43692.64828529947,0.0,False
7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump,RKC,Red Kitten Crew,954862809,CsZGEixjcanJ47QY5sX4s6fRkrxNMDSUZfJqTURbGkWS,A,ok,True,False,True,HIGH,4231.205569227976,332.37717661860955,59487.70136066255,0.0,False
7Lbe787dJ4bxpPiEWLb9R9VnQsMiET6Gbacxedm3pump,MEOW,meowtakeover,999878408,HXkaN7TAQYXsybY1UHLrn18cVa9jgM3mbReasbAoSjTv,A,ok,False,False,True,HIGH,,,0.0,0.0,False
7m1GgEojy8xSHfU2Z3sri7oDxQQryUg4w1EmGPwDpump,SoHS,Strait of Hormuz Sąsiauris,999990834,3EKX2bfqj6hKNeM4yMxEDMZB4vGB9RmQcdovgQZb7GGQ,B,ok,False,False,True,HIGH,,,0.0,0.0,False
7wjqrmM5yQC4YgjTnTyuj8cGDkUwxhq6nsDN9zH7pump,OBEY,Obey Alliance,999997003,Dr4Rwx8iADYJkpjQz64pEU5bzN3D2rDjUaHG8hVBhNE7,B,ok,True,False,True,HIGH,16671.22382395846,45.95042714262209,2336.039313596635,9377022.344104689,False
8H9RDAUyYNMr6Y6nsBb8bBV45XnpW9VQfCKFbyfhpump,BEAR,Nietzschean Bear,999855578,2AHV5a3wfCXnSmsNkQJGJCnR3TH5UJgAP9UDUci1aBU9,B,ok,False,False,True,HIGH,1116599.701864217,,0.0,73636.1610266243,False
8H9RDAUyYNMr6Y6nsBb8bBV45XnpW9VQfCKFbyfhpump,BEAR,Nietzschean Bear,999855578,GGKAD9RPwHXxVtmVnaP3c1TbPL7fF9idswwdnNrB6DdL,B,ok,True,False,True,HIGH,11322.545002864075,471.6146422837704,5613.300766378557,82105.09098153123,False
8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,PENGUIN,Nietzschean Penguin,999920997,AG86AvT4GH2UNbbVRi4YY722SDYXNfGXiJrPvcUYfHcV,A,ok,False,False,True,HIGH,5815.448235360224,2.302804138104051,0.0,45585.0308445336,True
8TnbbiNsrpbF63jt56RyRj7EQfrZd45dpa2U92Wkpump,TRUMP2,Trump 2,998022936,CUB4bZCCuYCCNfdj1fPDW1MCcj2x8FLy7ZTJ2pJkvbD5,B,ok,False,False,True,HIGH,25909001.3584926,,0.0,863806.524458135,False
98uAmduqPmP6ruqvrnkmcAVeZAWF1oUVRn765Cybpump,Animals,Political Animals,999955720,4PbaHq4QzeGT4vsZ7F14oyLPhoaztaP2T6c85D8gQ2eb,B,ok,True,False,True,HIGH,9876.999112857411,1363.1786128380472,1402.5067913534012,177813.71025143308,False
9FssA1B7EhdWCt7rT4RtovYbWdKg3gog1wpXWuqHpump,PTROLL,PTROLL,999946893,5FcL29a3TwTDCFJi2kbKAJgexDMTbFNYgmv6iH2k8Jd,A,ok,False,False,False,HIGH,209350.10124974028,,0.0,0.0,False
9FssA1B7EhdWCt7rT4RtovYbWdKg3gog1wpXWuqHpump,PTROLL,PTROLL,999946893,GyPR8axkVaGs74Fj4wywVUnUNyX7tX8tAD64L5MttSjG,A,ok,False,False,True,HIGH,,,0.0,0.0,False
9GvG3vfbewcP1xnwTYS8sKe6V12JBg8SG2waVExxpump,POPE,Catholics Principles Index,999995059,H6RwA4rHF6EHbFMRSUWpjptMntM1iDUqzHdK5gBvSQPn,B,ok,True,False,True,HIGH,11118.186288203116,646.502703876119,78880.95381646915,4085826.948850146,False
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,996041783,3mqBcHc3TPC2bZAdMBEYLGqxvMa2KmoVJtVuEQCvHfRL,A,ok,True,False,True,HIGH,14545.07735005197,1665.4280495807852,186884.10432907147,0.0,False
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,996041783,9Tee3dgA4agNnvVATUhakWzngwYrGzQWrxyafGGKpYi7,A,ok,True,False,True,HIGH,13521.147660414736,91.77402730876535,18161.409932260547,0.0,False
9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,Goyim,999889853,3qzAhAeGGBtN1EvRkuxcuVtyzBpoGSdfrSYGqRYvWyWu,A,ok,False,False,True,HIGH,,,0.0,0.0,False
9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,Goyim,999889853,GpyuYX7rjRNNQ4eBmnbTvYPDcMWcvfmhHLS8gRf8u4Mq,A,ok,True,False,True,HIGH,18711.88714292648,455.7792453338,12165.61602169396,1618.94228,False
9jFP3WdkXMsfjQZx5af94Y5scQVVqKbsNNHmGisxpump,Bear,The Bear,999807754,5NQWrDgxyMAZ593GZVAco1NRXhGsYNt8aU4N5CS8gvf6,B,ok,False,False,True,HIGH,71265.26186930129,,0.0,244393.21984880583,False
9xPgacWhzeRS2FjQeGjVwkY17P5j6fCz8ebbxhw6pump,CEREAL GUY,CEREAL GUY,999959954,HEYKoYDV4mHESMH4kSnashDcnX7XLqBptJ41N1fRFCbc,A,ok,False,False,False,HIGH,135483.2365465285,,0.0,0.0,False
9y4nMHKQCMgjHE1UU1pbhykRXG5Xp75Y6B4MxdZapump,MELON,MELON MUSK,963047558,GWmgPCkSG1G7pE8zkMQVtr4jDMq5SsDMqyZ9SGc7pCc5,A,ok,True,False,True,HIGH,18226.265320923576,34.667731551527815,1204.0375025854662,0.0,False
A211pJ1J7CkXaYDQMWzFGqVrc8UK8A8fMoALq9dspump,TRUMP2,trump2,999957777,BQMkAPFZ9JeBxcJx2BUH2efWw3CzPr44acj3LdYr2Q6G,B,ok,False,False,True,HIGH,1873302.763879828,,0.0,463232.7132140247,False
A6yFHVGbZpAomgmKTA3vRqvo5HR5ixrzHCtihww8pump,AUREX,AUREX CASH,999998801,BS2mSN7uNAoJNtwsamosuePR2VVMThQuwvTgpCkvmiWf,B,ok,False,False,True,HIGH,55973918.93775092,,0.0,4428840.42763077,False
AVF9F4C4j8b1Kh4BmNHqybDaHgnZpJ7W7yLvL7hUpump,Lobstar,Lobstar,999758541,8RbazXE4XnfnxDMwAvc5QvsSvLHmdjsMQNjSFE8FRnu,A,ok,True,False,True,HIGH,3013.2306700304894,127.39587121396218,4372.074265414168,1615.1395059464617,False
AWSh5PLiH83Zj5es7PTcZT477EmFH85yCZe51Dt6pump,EGGTAPE,eggtape,999684831,AKyqx5uhAAq66VtVMGDw2dUaAijDpgxKvf8D1yJoNbL9,B,ok,True,False,True,HIGH,12238.337270081289,873.0919919951474,41472.4954941901,1007461.9789521648,False
AkZfKts6aUBw4cAKCmsDQWp8njyQ86134GF41MJYpump,Bidan,Biden Clone,999982414,7jJyyApauuK7Ya3nBBbYVAi3CN3fWKDmQXYpdF2LMiYW,B,ok,False,False,True,HIGH,5999518.198783462,,0.0,381283.6300641358,False
B75w4MrhD4sLJRkAVvtxc74hiK317CdUZBBBCLwFpump,CLAWDSE,Claudeus Maximus,999984784,9DByz89oQGfEb1QmtKcZb2Ry7ic9L1NeQ7Rc4xj2EqgK,B,ok,True,False,True,HIGH,16472.382095531182,613.9404103442826,1355.8640216129306,2677355.348254298,False
BCdwQBAn8dYB5YjTsoB6TdHAWokxv28k2oZUodERpump,MANIFEST,Manifesting,899998991,FoN9d4ARmZUSQzVXbWADmoFKpZTvjmW7eAq5xrZd13KF,B,ok,True,False,True,HIGH,4728.997319668817,4235.142358941592,11795.28967966962,93900.81584913011,False
BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,999967888,AeA5wrUt1L7gkbDfzQfUUmzWJfd3kodNQpBTVN4R2Fdw,A,ok,False,False,True,HIGH,,,0.0,0.0,False
BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,999967888,HD98rDehDa4HJogTq3QRKGcC9A1AE9cSoEV3SgVSds8U,A,ok,False,False,True,HIGH,,,0.0,0.0,False
BcHEaaTCvycPwwsJ9yQTXdHP9X2gCLkznDbZ8VySpump,Jotchua,Jotchua,999868392,Ace2EpED9FsQDToVGFTwq3jZFvvohfgKNEetbSqeSAP8,A,ok,False,False,True,HIGH,,,0.0,21866.660266,False
BrzfyNWGGyqbsVMoegc3fbd9V2Gvwm56HZM1e9cVpump,ClawHUB,ClawHub,999518125,9SChWhrFfTn4wML5YymTCQLLy1tzt9zZT5HqmRac8UNc,B,ok,False,False,True,HIGH,407059.7874921563,,0.0,509851.95127501135,False
BySPuRz3gNh4WYWWH8KxFzKcEc73YuubHKMPzHrppump,TRUMP2,trump2,999243120,2FDFZVGGkXbb9PzLu2PgPrMMN3dHcSJEqv95muKURxJF,B,ok,False,False,True,HIGH,,,0.0,0.0,False
CCgH8T82ABC7Krg4bR4Jj2yotiDQdzk3yg6GLLUApump,LOLO,Elote,998579963,5bCAY116KaCEEWLLdfJyczXP8t5zZYKG6ecHJz6PNtkk,B,ok,False,False,True,HIGH,4484.239906260742,,0.0,0.0,True
CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump,BURNIE,Burnie Senders,969660931,BC2QqtTbM8mPZbntXasByYMqhd2ZWrytVQC4AxsbVwZH,A,ok,True,False,True,HIGH,4367.757878389127,5502.511216607499,97747.96986917876,10166.0209,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,4MyckGfCHqDUvGQDSFqsK21Z1ar9cLp165bg9kLHTmFj,B,ok,False,False,True,HIGH,,,0.0,35664.7097654144,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,7e42hRiWrAE6jb7SzGajpFSNYXH4XnigFoqws3fZoAMt,A,ok,False,False,True,HIGH,10110.038328836838,9.904955592701857,0.0,0.0,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,B7dj8HtbPppjX8cRvMmVmP5WmoQjWFUNMuB3giYQsM5o,B,ok,False,False,True,HIGH,,,0.0,11837.81200308,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,E6ipbF5snEVtfv1KVHTYGu9yYDRrUzj4XaDtDPJaq92i,B,ok,False,False,True,HIGH,,,0.0,13476.33299088,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,HAgrNCkZqevxx2hiYNhaMFmS4VtTFKh5rih1Vm6HZ5nF,B,ok,False,False,True,HIGH,,,0.0,21757.396065,False
CixGc8St4fdtRJPLirH5dnwAnjY8SxxfmPPQdjuUpump,TRUMP2,American Dominance,999997327,92eYKZzRF89b2fBzvkfwu9k1WgCTwVULF55T8m5SXvBZ,B,ok,True,False,True,HIGH,10836.335866615804,2632.306582655119,385.3544432596247,6749528.954486592,False
Cmig6zQxBxiCqSU6Yp8ATYYQkhTm9cTru2qE3qkppump,APE,Stupid Monkey,868792656,27HFmP7ccLadGswvQfvea4o3juLw75cPF4V6jWpHM3MX,A,ok,False,False,True,HIGH,,,0.0,0.0,False
CzDdjj21JDkYJ7ESyFYMXNjnpvy7qJrxpzAVEqNepump,DAIDAI26,World Cup 2026 Official Song,999811930,6QYpYqE1DiH7Sc5ifhy6eprSncXSvvTM34uvh3ubTwtx,A,ok,False,False,True,HIGH,,,0.0,0.0,False
CzDdjj21JDkYJ7ESyFYMXNjnpvy7qJrxpzAVEqNepump,DAIDAI26,World Cup 2026 Official Song,999811930,mBuXCY4AU51ci7C9wGXT7341fKZm43qd3WsQ74D8a2k,A,ok,False,False,False,HIGH,162161.49483090147,,0.0,0.0,False
DM4ah6fDXXtLGaBBxUBK6G5CZkkaHSkT6tEc96DFpump,Lobby ,Lobbie ,1930224955,6ExMSAZFf8am4srV4aJ7VXMAByQfuDMm1Zb53t6GPCej,B,ok,False,False,True,HIGH,,,0.0,0.0,False
DM4ah6fDXXtLGaBBxUBK6G5CZkkaHSkT6tEc96DFpump,Lobby ,Lobbie ,1930224955,7XDKJTxFQjqvGcdvHge6tMJJ8brziY2tcVXgSXtvnQas,B,ok,False,False,True,HIGH,,,0.0,0.0,False
DM4ah6fDXXtLGaBBxUBK6G5CZkkaHSkT6tEc96DFpump,Lobby ,Lobbie ,1930224955,B2j2kthcqmd9ZfHhRqcpCDxbbKDcaHtHmPjRmjBQhmPU,B,ok,False,False,True,HIGH,,,0.0,0.0,False
DM4ah6fDXXtLGaBBxUBK6G5CZkkaHSkT6tEc96DFpump,Lobby ,Lobbie ,1930224955,EnD1qj6mfEXjKounFwQ8F9wdcZVNUgVfKGfPAQQexuZ8,B,ok,False,False,True,HIGH,,,0.0,0.0,False
DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump,丙午,bǐngwǔ,999447500,51zkxuJchzxfSnsC39JJHcZQgvydLVojwkyXBjzy55Rz,A,ok,True,True,False,MEDIUM,9120.382174292004,89.45661979027096,4572.757696440427,0.0,False
DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump,丙午,bǐngwǔ,999447500,ADHZRyYmooj3h7A8XcCYHYo3iE5UNZHAYKRqkHPBNxyY,A,ok,True,True,False,MEDIUM,9768.455881044112,86.89505343623976,12249.37048448715,0.0,False
DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump,丙午,bǐngwǔ,999447500,Dgg62vGWJ6PW1wWxRViV4TP6HDgptRJDXHqZFepciPnC,A,ok,True,False,True,HIGH,9347.223613301903,123.67214690248734,6542.992370803439,10193.125,False
DV4ATZfM8oL6ta4HfbbL9co5E5gTojT2cuwdjuEdpump,TRUMP007,Agent Trump 007,999940523,4maQDzSBBk7aUoqkd9dGCTCXvR4hWgiArcgwQKo1cmRb,B,ok,True,False,True,HIGH,9814.432946685876,942.4132755672966,271.43427946284874,2528796.0084977443,False
DdPrHYqM8Ueovnk9kAnAgoGhswkuaTqmxcoZzU3Zpump,manlet,manlet,998926778,Hetd8XjQxQPMwsQmpH6oNiUGEENXB1XDgz5wpDPGKit1,A,ok,False,False,True,HIGH,,,0.0,47517.4229016066,False
DpxKNEi3XVeRByaGqYKvz2w6E2PhPgBAqdayLcQEpump,SOS,Strategic Oil Supply,999988117,GsturMYDy7brEVnNZh57pq6Fxw6QZCUfBJkk5DKjw8Yp,A,ok,True,False,True,HIGH,4289.876188105494,750.1276517399755,29895.338537477448,99867.09726214092,True
DwfK8oRjfQvnPt4MRmU9hepbZjRgcqdVErqYTuh7pump,Trump3,Trump3,999998182,5Go5Qbh3oir6oPrE4WLxFnp3j3d2h71YMVLhBk7YpExA,A,ok,True,True,False,MEDIUM,34172.63645491498,27.667566333344546,23.287980032461963,0.0,False
EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,BigTrout,The Big Trout,990988225,4pM63q1whptUjh1cwEpm6okTNt6qSqRg5DnuPWMug7UJ,A,ok,False,False,False,HIGH,,,0.0,0.0,False
EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,BigTrout,The Big Trout,990988225,Cw9CJuy8RjYEyrheDqHbLbvc99z6ZPM6nnPYpyPphVPo,A,ok,False,False,True,HIGH,,,0.0,0.0,False
EMMiGudXs9cHBixn6PDohLo4vNvVhXwTfoBnApanpump,TRUMP2,trump2,999953624,7CxsG6MJU21Q2JnmpgX5G2MNC8W4fdGXs4gEs5QYJWiv,B,ok,True,False,True,HIGH,11638.201162199071,7232.702775693485,1954.9431592173669,548870.6492911765,False
EZ3Xw9QTFWaorMt4k1m9cKsSbnfEwND6cr1eoAoSpump,OBEY,Obey Alliance,999997584,9DByz89oQGfEb1QmtKcZb2Ry7ic9L1NeQ7Rc4xj2EqgK,B,ok,False,False,True,HIGH,273636.9109724819,,0.0,8448895.15998662,False
F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2,ASTEROID,ASTEROID,999632256,7BLkYNgdMkhwky5g95KRo5EvciHfJcA393ZxC6gbBLq8,A,ok,True,False,True,HIGH,3645.670753610358,2997.673927595302,135282.1389043008,73059.0620329495,True
F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2,ASTEROID,ASTEROID,999632256,FTXqXXaiaByFjRhLWNyMLy7Ghoqzi7nnZthnVy2eDLAL,A,ok,False,False,True,HIGH,,,0.0,0.0,True
F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2,ASTEROID,ASTEROID,999632256,dWdzVTRUdRfVMV8Rwa5fSStr4iUkB5JpTz2artchfzT,A,ok,True,False,True,HIGH,3645.670753610358,130.61455980909614,8067.512331444053,81021.03454254457,False
FeMbDoX7R1Psc4GEcvJdsbNbZA3bfztcyDCatJVJpump,three,three.ws,999678018,2uBuixjqQgxjyywdP4MNKuSXUne7sisvTw6T1n9oKV71,A,ok,True,False,True,HIGH,35052.36143028378,265.8668743608067,15277.001958270142,0.0,False
FoePfchN3A6LeJ2jvN8uVe4No9pK7zHYhhgD3Qidpump,SPCTROLL,SPACE TROLL,999646057,A9cy8xUXVPkD7FFSAr9er931poZ4pch4vegMxaCFzN7s,A,ok,False,False,False,HIGH,123913.0601517076,,0.0,0.0,False
GFKNuUKCDP3kQtTAjaV5VVMJFtNvMGG62xKP3XGXpump,CTO,CHINA TAKE OVER,999966301,BthBjGTj9BwKWQ3zJomUvaVV6Nw4L25BLbhLioFVntyZ,A,ok,True,False,True,HIGH,10294.991439454863,35.23771638459994,210213.58864922696,0.0,False
Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,Jimothy The Raccoon,999953543,7Tq4tSb7SnrdHVu7jvj5cbkXzzuMaym2v26613ZjYouk,A,ok,False,False,True,HIGH,,,0.0,0.0,False
Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,Jimothy The Raccoon,999953543,EvRCGpzWz2NJt4WjUDorHWRgPaSkYMgKK4TAZNawkSGA,A,ok,True,True,False,MEDIUM,2746.681567780097,7773.107361878396,13716.66015793824,0.0,False
GnFMf6JVRhAqPbA9r8yW16xycynKNkXfbaYbusLEpump,ZReaL,Z李REAL SUPER COIN,660071456,BXfuMaddfDZ9xdNjiPrgoauWYqjxa2yFo25WhcMaFGVs,B,ok,True,False,True,HIGH,23279.210053339262,95.08437429445752,3369.6708414238947,3218.619784044648,False
H4F6SXc3ss82ZABZopieaBdj3qQsJJpWj5PTDz4Tpump,GameStop,Final Stop GameStop,999991361,2bRhqmo5qtH7yVceQ3bzVazzn4XmBeNK7o3C8RjgWzkp,B,ok,False,False,True,HIGH,,,0.0,170412.22607449134,False
HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump,mexicanunc,mexican unc,999863963,7yiPAVnJdkB61revuKREisSNZPSRHkppo4mLNq36dMyy,A,ok,True,True,False,MEDIUM,9867.188701246963,1211.5518395283686,42585.531148113965,0.0,False
HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump,mexicanunc,mexican unc,999863963,Ahmia11ryy8uFziV5WtRAnBFk4ufBc4w8T6MVStB6ahN,A,ok,True,False,True,HIGH,7088.218117227112,1050.439083548751,40801.94059660107,0.0,False
HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump,mexicanunc,mexican unc,999863963,DSEQaQrJHBLu2GrcL8QgyweEtB2NNSAXi1VkvdZikzMv,A,ok,True,True,False,MEDIUM,8475.782204219564,1070.092300950441,48694.83091302826,0.0,False
HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump,mexicanunc,mexican unc,999863963,q8xThTacX6HaDBkxm3XtNWPKwmJC5yyLh1EJMHjzDFw,A,ok,True,True,False,MEDIUM,9206.837082428308,1281.9036442433896,54194.01448606727,0.0,False
